Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787817304,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,349,11,1500,3041.4567555415492,837.6257459999579,29135.27538199969,315.59885386819485
1787817305,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,352,11,1500,3034.205216250001,837.6257459999579,29135.27538199969,315.80965909090907
1787817306,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,354,11,1500,3058.348990033898,837.6257459999579,29135.27538199969,315.8898305084746
1787817307,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,357,11,1500,3048.1455549439765,837.6257459999579,29135.27538199969,315.87394957983196
1787817308,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,361,12,1500,3057.2549437091425,837.6257459999579,29135.27538199969,315.0886426592798
1787817309,9,,Aggregated,3.000000,0.100000,1500,2200,2600,3100,10000,14000,17000,29000,29000,29000,29000,364,12,1500,3044.1154626895614,837.6257459999579,29135.27538199969,315.0741758241758
1787817310,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,366,12,1500,3032.133720292351,837.6257459999579,29135.27538199969,315.1967213114754
1787817311,9,,Aggregated,2.700000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,367,12,1500,3026.1878052452334,837.6257459999579,29135.27538199969,315.25885558583104
1787817312,9,,Aggregated,2.700000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,371,12,1500,3016.8656898113218,837.6257459999579,29135.27538199969,315.3611859838275
1787817313,9,,Aggregated,2.900000,0.100000,1500,2200,2600,3000,10000,14000,17000,29000,29000,29000,29000,372,12,1500,3011.0724701370978,837.6257459999579,29135.27538199969,315.4220430107527
