Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787824548,9,,Aggregated,5.500000,0.000000,810,1100,1100,1100,2200,3000,17000,18000,50000,50000,50000,1142,0,810,1719.964204674259,661.9619029999626,50446.003504999964,323.1865148861646
1787824549,9,,Aggregated,5.500000,0.000000,810,1100,1100,1100,2200,3000,17000,18000,50000,50000,50000,1147,0,810,1716.4130015771611,661.9619029999626,50446.003504999964,323.1691368788143
1787824550,9,,Aggregated,5.500000,0.000000,810,1100,1100,1100,2200,3000,17000,18000,50000,50000,50000,1153,0,810,1712.098735288815,661.9619029999626,50446.003504999964,323.15698178664354
1787824551,9,,Aggregated,5.700000,0.000000,810,1100,1100,1100,2200,3000,17000,18000,50000,50000,50000,1159,0,810,1707.7268489810215,661.9619029999626,50446.003504999964,323.15358067299394
1787824552,9,,Aggregated,5.700000,0.000000,810,1100,1100,1100,2100,3000,17000,18000,50000,50000,50000,1165,0,810,1703.2326681339089,661.9619029999626,50446.003504999964,323.17596566523605
1787824553,9,,Aggregated,5.700000,0.000000,810,1100,1100,1100,2200,3000,17000,19000,50000,50000,50000,1170,0,810,1716.9094662888922,661.9619029999626,50446.003504999964,323.14273504273507
1787824554,9,,Aggregated,5.800000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1174,0,810,1714.5068141303273,661.9619029999626,50446.003504999964,323.16780238500854
1787824555,9,,Aggregated,5.600000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1180,0,810,1711.6739340389863,661.9619029999626,50446.003504999964,323.1542372881356
1787824556,9,,Aggregated,5.600000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1184,0,810,1708.777531360645,661.9619029999626,50446.003504999964,323.13344594594594
1787824557,9,,Aggregated,5.600000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1191,0,810,1712.9001881544957,661.9619029999626,50446.003504999964,323.12090680100755
1787824558,9,,Aggregated,5.600000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1195,0,810,1710.2713701924724,661.9619029999626,50446.003504999964,323.092050209205
1787824559,9,,Aggregated,5.600000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1202,0,810,1743.693045401002,661.9619029999626,50446.003504999964,323.0806988352745
1787824560,9,,Aggregated,5.600000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1208,0,810,1739.32606506209,661.9619029999626,50446.003504999964,323.0612582781457
1787824561,9,,Aggregated,5.300000,0.000000,810,1100,1100,1100,2100,3300,17000,19000,50000,50000,50000,1211,0,810,1737.2120131940587,661.9619029999626,50446.003504999964,323.06688687035506
1787824562,9,,Aggregated,5.500000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1217,0,810,1735.0736701347619,661.9619029999626,50446.003504999964,323.05751848808546
1787824563,9,,Aggregated,5.200000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1222,0,810,1731.601876240593,661.9619029999626,50446.003504999964,323.03273322422257
1787824564,9,,Aggregated,5.200000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1226,0,810,1728.945651638666,661.9619029999626,50446.003504999964,323.0048939641109
1787824565,9,,Aggregated,5.100000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1231,0,810,1726.679413120231,661.9619029999626,50446.003504999964,323.0259951259139
1787824566,9,,Aggregated,5.200000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1235,0,810,1724.7822728202468,661.9619029999626,50446.003504999964,322.9975708502024
1787824567,9,,Aggregated,5.100000,0.000000,810,1100,1100,1100,2100,3000,17000,19000,50000,50000,50000,1240,0,810,1721.385378412907,661.9619029999626,50446.003504999964,322.975
1787824568,9,,Aggregated,5.100000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1246,0,810,1726.7186036460714,661.9619029999626,50446.003504999964,322.96548956661314
1787824569,9,,Aggregated,5.100000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1249,0,810,1724.653332146521,661.9619029999626,50446.003504999964,322.96957566052845
1787824570,9,,Aggregated,4.800000,0.000000,810,1100,1100,1100,2100,3300,17000,19000,50000,50000,50000,1252,0,810,1722.580868614221,661.9619029999626,50446.003504999964,322.9752396166134
1787824571,9,,Aggregated,4.800000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1259,0,810,1720.7153096934103,661.9619029999626,50446.003504999964,322.967434471803
1787824572,9,,Aggregated,4.800000,0.000000,810,1100,1100,1100,2200,3200,17000,19000,50000,50000,50000,1263,0,810,1718.152988475854,661.9619029999626,50446.003504999964,322.94061757719714
1787824573,9,,Aggregated,4.700000,0.000000,810,1100,1100,1100,2200,3200,17000,19000,50000,50000,50000,1268,0,810,1714.8982859329678,661.9619029999626,50446.003504999964,322.9195583596215
1787824574,9,,Aggregated,4.700000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1273,0,810,1713.4478717360591,661.9619029999626,50446.003504999964,322.9395129615082
1787824575,9,,Aggregated,4.700000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1277,0,810,1711.8044828935026,661.9619029999626,50446.003504999964,322.91072826938137
1787824576,9,,Aggregated,4.600000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1282,0,810,1721.1930323003141,661.9619029999626,50446.003504999964,322.8876755070203
1787824577,9,,Aggregated,4.700000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1286,0,810,1718.4072780598779,661.9619029999626,50446.003504999964,322.8973561430793
1787824578,9,,Aggregated,4.800000,0.000000,810,1100,1100,1100,2200,3400,17000,20000,50000,50000,50000,1293,0,810,1743.4406405073487,661.9619029999626,50446.003504999964,322.88785769528226
1787824579,9,,Aggregated,4.700000,0.000000,810,1100,1100,1100,2200,3400,17000,20000,50000,50000,50000,1297,0,810,1740.6416674333088,661.9619029999626,50446.003504999964,322.89668465690056
1787824580,9,,Aggregated,4.700000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1302,0,810,1738.3787828333345,661.9619029999626,50446.003504999964,322.889400921659
1787824581,9,,Aggregated,4.400000,0.000000,810,1100,1100,1100,2200,3300,17000,19000,50000,50000,50000,1307,0,810,1735.7392529839335,661.9619029999626,50446.003504999964,322.8737566947207
